IMF1(t-1),IMF1(t-2),IMF1(t-3),IMF2(t-1),IMF2(t-2),IMF2(t-3),IMF3(t-1),IMF3(t-2),IMF3(t-3),IMF4(t-1),IMF4(t-2),IMF4(t-3),IMF5(t-1),IMF5(t-2),IMF5(t-3),IMF6(t-1),IMF6(t-2),IMF6(t-3),IMF7(t-1),IMF7(t-2),IMF7(t-3),IMF8(t-1),IMF8(t-2),IMF8(t-3),IMF9(t-1),IMF9(t-2),IMF9(t-3),IMF10(t-1),IMF10(t-2),IMF10(t-3),IMF11(t-1),IMF11(t-2),IMF11(t-3),Tar
0.017128607,-0.426305369,0.082185523,-0.049488417,-0.478873593,0.02971979,-0.501067878,0.093264807,-0.01089117,-0.105185795,-0.036870695,0.043677473,-0.032747694,0.071255242,0.015281231,0.041981589,0.008270957,0.071133314,-0.060174461,0.009349907,0.077348766,-0.028606888,0.044625728,0.024608773,0.019343452,0.066699236,0.078972346,0.091276482,0.093615912,-0.007616866,-0.888503122,-0.913200214,-0.85514139,-0.717725495
0.082185523,-0.478873593,0.142510933,0.017128607,-0.501067878,-0.047853993,-0.492040978,-0.01089117,-0.105185795,-0.119216097,0.019343452,0.071255242,0.008270957,0.071133314,-0.001905969,-0.028606888,0.024608773,0.043933227,-0.122820585,-0.060174461,0.009349907,0.015281231,-0.036870695,-0.024112672,-0.010757334,0.02971979,0.052642538,0.093615912,0.078972346,0.066699236,-0.85514139,-0.888503122,-0.814525438,-0.124185281
0.142510933,-0.501067878,0.195196219,0.082185523,-0.492040978,-0.03897485,-0.452877611,-0.105185795,-0.119216097,-0.044854632,-0.010757334,0.071133314,0.024608773,0.043933227,-0.011880225,0.015281231,-0.024112672,0.000817645,-0.171007102,-0.122820585,-0.060174461,-0.001905969,0.019343452,-0.01263199,0.017810814,-0.047853993,0.021676157,0.078972346,0.052642538,0.02971979,-0.814525438,-0.85514139,-0.768214555,-0.314846677
0.195196219,-0.492040978,0.23773533,0.142510933,-0.452877611,0.029051719,-0.386488508,-0.119216097,-0.044854632,0.059021456,0.017810814,0.043933227,-0.024112672,0.000817645,0.026453437,-0.001905969,-0.01263199,-0.040763375,-0.198889678,-0.171007102,-0.122820585,-0.011880225,-0.010757334,0.039576425,-0.026691475,-0.03897485,-0.006889397,0.052642538,0.021676157,-0.047853993,-0.768214555,-0.814525438,-0.717870535,0.127556245
0.23773533,-0.452877611,0.268143586,0.195196219,-0.386488508,0.037559994,-0.297395509,-0.044854632,0.059021456,0.113880374,-0.026691475,0.000817645,-0.01263199,-0.040763375,-0.041968696,-0.011880225,0.039576425,-0.064069507,-0.203062914,-0.198889678,-0.171007102,0.026453437,0.017810814,-0.00545755,0.013984723,0.029051719,-0.027635409,0.021676157,-0.006889397,-0.03897485,-0.717870535,-0.768214555,-0.665209162,0.38848408
0.268143586,-0.386488508,0.285049917,0.23773533,-0.297395509,-0.017528618,-0.191423614,0.059021456,0.113880374,0.082352385,0.013984723,-0.040763375,0.039576425,-0.064069507,0.058149394,0.026453437,-0.00545755,-0.06003719,-0.182965999,-0.203062914,-0.198889678,-0.041968696,-0.026691475,-0.051654711,0.02855828,0.037559994,-0.037842566,-0.006889397,-0.027635409,0.029051719,-0.665209162,-0.717870535,-0.611951036,0.366340208
0.285049917,-0.297395509,0.287758288,0.268143586,-0.191423614,-0.033197671,-0.075321062,0.113880374,0.082352385,-0.005871466,0.02855828,-0.064069507,-0.00545755,-0.06003719,-0.074114825,-0.041968696,-0.051654711,-0.031215222,-0.14094498,-0.182965999,-0.203062914,0.058149394,0.013984723,0.031106296,-0.078329458,-0.017528618,-0.037822187,-0.027635409,-0.037842566,0.037559994,-0.611951036,-0.665209162,-0.559773208,0.326227513
0.287758288,-0.191423614,0.276275605,0.285049917,-0.075321062,0.013587451,0.043667785,0.082352385,-0.005871466,-0.081527434,-0.078329458,-0.06003719,-0.051654711,-0.031215222,0.088276134,0.058149394,0.031106296,0.009224188,-0.081966172,-0.14094498,-0.182965999,-0.074114825,0.02855828,0.054833893,0.094171383,-0.033197671,-0.030465036,-0.037842566,-0.037822187,-0.017528618,-0.559773208,-0.611951036,-0.510263077,0.333898042
0.276275605,-0.075321062,0.251305041,0.287758288,0.043667785,0.033075839,0.158249885,-0.005871466,-0.081527434,-0.091404983,0.094171383,-0.031215222,0.031106296,0.009224188,-0.09835743,-0.074114825,0.054833893,0.04320417,-0.013017211,-0.081966172,-0.14094498,0.088276134,-0.078329458,-0.062513459,-0.050345971,0.013587451,-0.020166683,-0.037822187,-0.030465036,-0.033197671,-0.510263077,-0.559773208,-0.464875876,0.095641251
0.251305041,0.043667785,0.214205429,0.276275605,0.158249885,-0.011388291,0.261524007,-0.081527434,-0.091404983,-0.036289181,-0.050345971,0.009224188,0.054833893,0.04320417,0.101617095,0.088276134,-0.062513459,0.055813832,0.057730646,-0.013017211,-0.081966172,-0.09835743,0.094171383,-0.042641492,-0.036683473,0.033075839,-0.011435348,-0.030465036,-0.020166683,0.013587451,-0.464875876,-0.510263077,-0.424896978,-0.091778668
0.214205429,0.158249885,0.166918982,0.251305041,0.261524007,-0.038623484,0.347388217,-0.091404983,-0.036289181,0.036335718,-0.036683473,0.04320417,-0.062513459,0.055813832,-0.095328148,-0.09835743,-0.042641492,0.04211356,0.121897428,0.057730646,-0.013017211,0.101617095,-0.050345971,0.092603175,0.114144751,-0.011388291,-0.007556049,-0.020166683,-0.011435348,0.033075839,-0.424896978,-0.464875876,-0.391410071,-0.127124512
0.166918982,0.261524007,0.111871157,0.214205429,0.347388217,0.004267106,0.410891032,-0.036289181,0.036335718,0.073550515,0.114144751,0.055813832,-0.042641492,0.04211356,0.07750426,0.101617095,0.092603175,0.009450128,0.171889524,0.121897428,0.057730646,-0.095328148,-0.036683473,0.011465983,-0.129618461,-0.038623484,-0.009658983,-0.011435348,-0.007556049,-0.011388291,-0.391410071,-0.424896978,-0.365272053,-0.255945366
0.111871157,0.347388217,0.051847759,0.166918982,0.410891032,0.045156382,0.44850688,0.036335718,0.073550515,0.055825355,-0.129618461,0.04211356,0.092603175,0.009450128,-0.047737497,-0.095328148,0.011465983,-0.025972123,0.201796531,0.171889524,0.121897428,0.07750426,0.114144751,-0.10957282,0.069901053,0.004267106,-0.016428708,-0.007556049,-0.009658983,-0.038623484,-0.365272053,-0.391410071,-0.347095299,-0.276339755
0.051847759,0.410891032,-0.010144543,0.111871157,0.44850688,0.009886805,0.458321495,0.073550515,0.055825355,0.004646903,0.069901053,0.009450128,0.011465983,-0.025972123,0.007893535,0.07750426,-0.10957282,-0.046813524,0.208084213,0.201796531,0.171889524,-0.047737497,-0.129618461,0.034930961,0.028852291,0.045156382,-0.02452239,-0.009658983,-0.016428708,0.004267106,-0.347095299,-0.365272053,-0.337237704,-1.0483372
-0.010144543,0.44850688,-0.071027351,0.051847759,0.458321495,-0.046294288,0.440118503,0.055825355,0.004646903,-0.040521589,0.028852291,-0.025972123,-0.10957282,-0.046813524,0.037639883,-0.047737497,0.034930961,-0.043012017,0.190003067,0.208084213,0.201796531,0.007893535,0.069901053,0.101351425,-0.107233515,0.009886805,-0.029582208,-0.016428708,-0.02452239,0.045156382,-0.337237704,-0.347095299,-0.33580066,-0.654895637
-0.071027351,0.458321495,-0.127802007,-0.010144543,0.440118503,-0.027490983,0.395364387,0.004646903,-0.040521589,-0.052351458,-0.107233515,-0.046813524,0.034930961,-0.043012017,-0.082385478,0.007893535,0.101351425,-0.016792555,0.149666387,0.190003067,0.208084213,0.037639883,0.028852291,-0.083410626,0.123632438,-0.046294288,-0.027573875,-0.02452239,-0.029582208,0.009886805,-0.33580066,-0.337237704,-0.342634897,-1.107497208
-0.127802007,0.440118503,-0.177696004,-0.071027351,0.395364387,0.039140847,0.32709493,-0.040521589,-0.052351458,-0.029981422,0.123632438,-0.043012017,0.101351425,-0.016792555,0.118934944,0.037639883,-0.083410626,0.018302332,0.091791185,0.149666387,0.190003067,-0.082385478,-0.107233515,-0.062779782,-0.078480215,-0.027490983,-0.016097457,-0.029582208,-0.027573875,-0.046294288,-0.342634897,-0.33580066,-0.357353868,-1.381703794
-0.177696004,0.395364387,-0.218297254,-0.127802007,0.32709493,0.042922152,0.239711778,-0.052351458,-0.029981422,0.007167424,-0.078480215,-0.016792555,-0.083410626,0.018302332,-0.140623253,-0.082385478,-0.062779782,0.044054892,0.023135078,0.091791185,0.149666387,0.118934944,0.123632438,0.114892942,0.005763897,0.039140847,0.004681098,-0.027573875,-0.016097457,-0.027490983,-0.357353868,-0.342634897,-0.379354119,-1.357806185
-0.218297254,0.32709493,-0.247669787,-0.177696004,0.239711778,-0.02576197,0.138702649,-0.029981422,0.007167424,0.035159479,0.005763897,0.018302332,-0.062779782,0.044054892,0.143276093,0.118934944,0.114892942,0.04672285,-0.048302322,0.023135078,0.091791185,-0.140623253,-0.078480215,0.00143207,0.056203369,0.042922152,0.031739732,-0.016097457,0.004681098,0.039140847,-0.379354119,-0.357353868,-0.407841918,-1.421318161
-0.247669787,0.239711778,-0.264445379,-0.218297254,0.138702649,-0.05336444,0.030302687,0.007167424,0.035159479,0.038636992,0.056203369,0.044054892,0.114892942,0.04672285,-0.126478451,-0.140623253,0.00143207,0.024154054,-0.114218096,-0.048302322,0.023135078,0.143276093,0.005763897,-0.113198825,-0.087518616,-0.02576197,0.059658055,0.004681098,0.031739732,0.042922152,-0.407841918,-0.379354119,-0.441865182,-1.137971481
-0.264445379,0.138702649,-0.267886833,-0.247669787,0.030302687,0.009876427,-0.078882582,0.035159479,0.038636992,0.016904366,-0.087518616,0.04672285,0.00143207,0.024154054,0.093902354,0.143276093,-0.113198825,-0.012803686,-0.166973947,-0.114218096,-0.048302322,-0.126478451,0.056203369,0.062911008,0.086660894,-0.05336444,0.081746005,0.031739732,0.059658055,-0.02576197,-0.441865182,-0.407841918,-0.480349643,-1.295959141
-0.267886833,0.030302687,-0.257920034,-0.264445379,-0.078882582,0.060206272,-0.182270575,0.038636992,0.016904366,-0.016102506,0.086660894,0.024154054,-0.113198825,-0.012803686,-0.052522284,-0.126478451,0.062911008,-0.045482651,-0.200480295,-0.166973947,-0.114218096,0.093902354,-0.087518616,0.074602489,-0.056987493,0.009876427,0.091597911,0.059658055,0.081746005,-0.05336444,-0.480349643,-0.441865182,-0.522138042,-1.217377002
-0.257920034,-0.078882582,-0.235133414,-0.267886833,-0.182270575,0.007915719,-0.273688604,0.016904366,-0.016102506,-0.038126696,-0.056987493,-0.012803686,0.062911008,-0.045482651,0.010934191,0.093902354,0.074602489,-0.056711882,-0.210894447,-0.200480295,-0.166973947,-0.052522284,0.086660894,-0.10652097,0.001839658,0.060206272,0.08471373,0.081746005,0.091597911,0.009876427,-0.522138042,-0.480349643,-0.566031079,-1.078330895
-0.235133414,-0.182270575,-0.200745074,-0.257920034,-0.273688604,-0.065394402,-0.347732613,-0.016102506,-0.038126696,-0.031689323,0.001839658,-0.045482651,0.074602489,-0.056711882,0.022694246,-0.052522284,-0.10652097,-0.039626978,-0.197053474,-0.210894447,-0.200480295,0.010934191,-0.056987493,-0.011674139,0.06444501,0.007915719,0.059799364,0.091597911,0.08471373,0.060206272,-0.566031079,-0.522138042,-0.610828804,-1.281929142
-0.200745074,-0.273688604,-0.156539347,-0.235133414,-0.347732613,-0.031353447,-0.400077713,-0.038126696,-0.031689323,0.001531318,0.06444501,-0.056711882,-0.10652097,-0.039626978,-0.042423935,0.010934191,-0.011674139,-0.00146277,-0.16059407,-0.197053474,-0.210894447,0.022694246,0.001839658,0.113647016,-0.10809276,-0.065394402,0.019418692,0.08471373,0.059799364,0.007915719,-0.610828804,-0.566031079,-0.655371145,-0.703678931
-0.156539347,-0.347732613,-0.104776068,-0.200745074,-0.400077713,0.065931255,-0.427723515,-0.031689323,0.001531318,0.037259057,-0.10809276,-0.039626978,-0.011674139,-0.00146277,0.045634493,0.022694246,0.113647016,0.039718724,-0.105748449,-0.16059407,-0.197053474,-0.042423935,0.06444501,-0.052028729,0.092529769,-0.031353447,-0.030191716,0.059799364,0.019418692,-0.065394402,-0.655371145,-0.610828804,-0.6985763,-0.521395294
-0.104776068,-0.400077713,-0.048077094,-0.156539347,-0.427723515,0.063901797,-0.429161019,0.001531318,0.037259057,0.044330055,0.092529769,-0.00146277,0.113647016,0.039718724,-0.033241662,-0.042423935,-0.052028729,0.063834252,-0.03884284,-0.105748449,-0.16059407,0.045634493,-0.10809276,-0.084876929,-0.014200537,0.065931255,-0.080149357,0.019418692,-0.030191716,-0.031353447,-0.6985763,-0.655371145,-0.739475807,-0.579744963
-0.048077094,-0.427723515,0.010704276,-0.104776068,-0.429161019,-0.052197468,-0.404452258,0.037259057,0.044330055,0.011348326,-0.014200537,0.039718724,-0.052028729,0.063834252,0.009153803,0.045634493,-0.084876929,0.058729612,0.032440835,-0.03884284,-0.105748449,-0.033241662,0.092529769,0.094137254,-0.079387974,0.063901797,-0.120608185,-0.030191716,-0.080149357,0.065931255,-0.739475807,-0.6985763,-0.777245224,-0.490556291
0.010704276,-0.429161019,0.068624583,-0.048077094,-0.404452258,-0.101299301,-0.355218795,0.044330055,0.011348326,-0.038398195,-0.079387974,0.063834252,-0.084876929,0.058729612,0.020781049,-0.033241662,0.094137254,0.026249641,0.099953044,0.032440835,-0.03884284,0.009153803,-0.014200537,0.035854052,0.119110978,-0.052197468,-0.142758455,-0.080149357,-0.120608185,0.063901797,-0.777245224,-0.739475807,-0.811229496,0.013453322
0.068624583,-0.404452258,0.122795261,0.010704276,-0.355218795,0.013514937,-0.284540113,0.011348326,-0.038398195,-0.061480169,0.119110978,0.058729612,0.094137254,0.026249641,-0.050074903,0.009153803,0.035854052,-0.0186431,0.156011198,0.099953044,0.032440835,0.020781049,-0.079387974,-0.104448495,-0.073376173,-0.101299301,-0.140725322,-0.120608185,-0.142758455,-0.052197468,-0.811229496,-0.777245224,-0.840962262,-0.057971761
0.122795261,-0.355218795,0.170524436,0.068624583,-0.284540113,0.127862474,-0.196767957,-0.038398195,-0.061480169,-0.031108733,-0.073376173,0.026249641,0.035854052,-0.0186431,0.072914075,0.020781049,-0.104448495,-0.055224409,0.194273339,0.156011198,0.099953044,-0.050074903,0.119110978,0.012668986,-0.019685503,0.013514937,-0.112957091,-0.142758455,-0.140725322,-0.101299301,-0.840962262,-0.811229496,-0.866178548,-0.223107347
0.170524436,-0.284540113,0.20944858,0.122795261,-0.196767957,0.051456428,-0.097267238,-0.061480169,-0.031108733,0.034645446,-0.019685503,-0.0186431,-0.104448495,-0.055224409,-0.085260729,-0.050074903,0.012668986,-0.067069287,0.210451799,0.194273339,0.156011198,0.072914075,-0.073376173,0.087274274,0.084538026,0.127862474,-0.062792091,-0.140725322,-0.112957091,0.013514937,-0.866178548,-0.840962262,-0.886820503,-0.444460942
0.20944858,-0.196767957,0.237647698,0.170524436,-0.097267238,-0.121699846,0.007901819,-0.031108733,0.034645446,0.081695732,0.084538026,-0.055224409,0.012668986,-0.067069287,0.085513879,0.072914075,0.087274274,-0.049732394,0.202787141,0.210451799,0.194273339,-0.085260729,-0.019685503,-0.045501043,-0.077262944,0.051456428,0.001941049,-0.112957091,-0.062792091,0.127862474,-0.886820503,-0.866178548,-0.903036055,-0.397071006
0.237647698,-0.097267238,0.253738506,0.20944858,0.007901819,-0.126941442,0.112342324,0.034645446,0.081695732,0.063750405,-0.077262944,-0.067069287,0.087274274,-0.049732394,-0.074570958,-0.085260729,-0.045501043,-0.012299761,0.172230921,0.202787141,0.210451799,0.085513879,0.084538026,-0.055514448,0.021641998,-0.121699846,0.070236757,-0.062792091,0.001941049,0.051456428,-0.903036055,-0.886820503,-0.915170593,-0.324095534
0.253738506,0.007901819,0.256941164,0.237647698,0.112342324,0.067810099,0.209699861,0.081695732,0.063750405,-0.014317752,0.021641998,-0.049732394,-0.045501043,-0.012299761,0.055300479,0.085513879,-0.055514448,0.027690188,0.122319483,0.172230921,0.202787141,-0.074570958,-0.077262944,0.05767535,0.024188547,-0.126941442,0.129897874,0.001941049,0.070236757,-0.121699846,-0.915170593,-0.903036055,-0.923751972,-0.575967047
0.256941164,0.112342324,0.247116409,0.253738506,0.209699861,0.182279881,0.294040526,0.063750405,-0.014317752,-0.093356966,0.024188547,-0.012299761,-0.055514448,0.027690188,-0.031636379,-0.074570958,0.05767535,0.053057863,0.058756281,0.122319483,0.172230921,0.055300479,0.021641998,0.022532399,-0.031103978,0.067810099,0.169811578,0.070236757,0.129897874,-0.126941442,-0.923751972,-0.915170593,-0.929469375,-0.882702457
0.247116409,0.209699861,0.22477135,0.256941164,0.294040526,0.028641879,0.360206148,-0.014317752,-0.093356966,-0.104906401,-0.031103978,0.027690188,0.05767535,0.053057863,0.007614163,0.055300479,0.022532399,0.054880705,-0.011247064,0.058756281,0.122319483,-0.031636379,0.024188547,-0.052641804,0.020647974,0.182279881,0.182072429,0.129897874,0.169811578,0.067810099,-0.929469375,-0.923751972,-0.933146727,-1.645162109
0.22477135,0.294040526,0.191033731,0.247116409,0.360206148,-0.185543274,0.404126013,-0.093356966,-0.104906401,-0.029669802,0.020647974,0.053057863,0.022532399,0.054880705,0.013376927,-0.031636379,-0.052641804,0.035612311,-0.079794082,-0.011247064,0.058756281,0.007614163,-0.031103978,0.003042338,-0.024470365,0.028641879,0.163536795,0.169811578,0.182072429,0.182279881,-0.933146727,-0.929469375,-0.935711533,-1.585964559
0.191033731,0.360206148,0.147595966,0.22477135,0.404126013,-0.138509015,0.423066606,-0.104906401,-0.029669802,0.08032458,-0.024470365,0.054880705,-0.052641804,0.035612311,-0.029006167,0.007614163,0.003042338,0.006333763,-0.13919671,-0.079794082,-0.011247064,0.013376927,0.020647974,0.037459675,0.036516639,-0.185543274,0.116503819,0.182072429,0.163536795,0.028641879,-0.935711533,-0.933146727,-0.938160162,-1.200499709
0.147595966,0.404126013,0.096631692,0.191033731,0.423066606,0.121765353,0.415804144,-0.029669802,0.08032458,0.138251159,0.036516639,0.035612311,0.003042338,0.006333763,0.0381113,0.013376927,0.037459675,-0.019783562,-0.182837287,-0.13919671,-0.079794082,-0.029006167,-0.024470365,-0.018144331,-0.020761996,-0.138509015,0.048388651,0.163536795,0.116503819,-0.185543274,-0.938160162,-0.935711533,-0.941520657,-1.232310685
0.096631692,0.423066606,0.040688919,0.147595966,0.415804144,0.218945277,0.382708843,0.08032458,0.138251159,0.091433474,-0.020761996,0.006333763,0.037459675,-0.019783562,-0.040611306,-0.029006167,-0.018144331,-0.033928473,-0.205902862,-0.182837287,-0.13919671,0.0381113,0.036516639,-0.01873494,-0.03420042,0.121765353,-0.029551266,0.116503819,0.048388651,-0.138509015,-0.941520657,-0.938160162,-0.946814293,-1.350483591
0.040688919,0.415804144,-0.01743503,0.096631692,0.382708843,-0.00466188,0.325734753,0.138251159,0.091433474,-0.032589337,-0.03420042,-0.019783562,-0.018144331,-0.033928473,0.037317835,0.0381113,-0.01873494,-0.034632803,-0.205910841,-0.205902862,-0.182837287,-0.040611306,-0.020761996,0.023339145,0.085348489,0.218945277,-0.104195711,0.048388651,-0.029551266,0.121765353,-0.946814293,-0.941520657,-0.955017076,-1.605469859
-0.01743503,0.382708843,-0.074830738,0.040688919,0.325734753,-0.233463902,0.248314363,0.091433474,-0.032589337,-0.142246391,0.085348489,-0.033928473,-0.01873494,-0.034632803,-0.0297008,-0.040611306,0.023339145,-0.026261888,-0.182969332,-0.205910841,-0.205902862,0.037317835,-0.03420042,0.001020747,-0.075126378,-0.00466188,-0.162875381,-0.029551266,-0.104195711,0.218945277,-0.955017076,-0.946814293,-0.96702241,-1.617054214
-0.074830738,0.325734753,-0.128619431,-0.01743503,0.248314363,-0.126255294,0.155162735,-0.032589337,-0.142246391,-0.150663385,-0.075126378,-0.034632803,0.023339145,-0.026261888,0.01963387,0.037317835,0.001020747,-0.014717304,-0.139745851,-0.182969332,-0.205910841,-0.0297008,0.085348489,-0.02063648,-0.000925547,-0.233463902,-0.19559176,-0.104195711,-0.162875381,-0.00466188,-0.96702241,-0.955017076,-0.983606113,-1.438206127
-0.128619431,0.248314363,-0.176094343,-0.074830738,0.155162735,0.170725468,0.052001341,-0.142246391,-0.150663385,-0.044399484,-0.000925547,-0.026261888,0.001020747,-0.014717304,-0.009134556,-0.0297008,-0.02063648,-0.003512653,-0.081150887,-0.139745851,-0.182969332,0.01963387,-0.075126378,0.012944213,0.080257592,-0.126255294,-0.196741517,-0.162875381,-0.19559176,-0.233463902,-0.983606113,-0.96702241,-1.005394883,-1.556322901
